id,lang,category_id,category_zh,category_en,kind,text,amount,currency,note,date_spec,dates,anchor_date
loan_repay-en-043,en,loan_repay,还贷支出,Loan Repayment,expense,JD Jintiao repayment 1000 bucks,1000,CNY,Jintiao,anchor,2026-08-31,2026-08-31
loan_repay-en-044,en,loan_repay,还贷支出,Loan Repayment,expense,mortgage bank auto-deduction 5000 yuan,5000,CNY,auto deduction,anchor,2026-08-31,2026-08-31
loan_repay-en-045,en,loan_repay,还贷支出,Loan Repayment,expense,Hong Kong Yijiebao repayment 3000 HKD,3000,HKD,Yijiebao,anchor,2026-08-31,2026-08-31
loan_repay-en-046,en,loan_repay,还贷支出,Loan Repayment,expense,car loan release fee 200 yuan,200,CNY,release fee,anchor,2026-08-31,2026-08-31
loan_repay-en-047,en,loan_repay,还贷支出,Loan Repayment,expense,online loan settlement certificate fee 50 bucks,50,CNY,settlement fee,anchor,2026-08-31,2026-08-31
loan_repay-en-048,en,loan_repay,还贷支出,Loan Repayment,expense,mortgage tax refund received 12000 yuan,12000,CNY,tax refund received,anchor,2026-08-31,2026-08-31
loan_repay-en-049,en,loan_repay,还贷支出,Loan Repayment,expense,Hong Kong loan penalty interest 500 HKD,500,HKD,penalty interest,anchor,2026-08-31,2026-08-31
loan_repay-en-050,en,loan_repay,还贷支出,Loan Repayment,expense,Hong Kong Huabei repayment 2000 HKD,2000,HKD,Huabei,anchor,2026-08-31,2026-08-31
tax-en-001,en,tax,税费支出,Taxes,expense,yesterday personal income tax deducted 800 yuan,800,CNY,personal income tax,rel:-1,2026-08-30,2026-08-31
tax-en-002,en,tax,税费支出,Taxes,expense,property tax paid 5000 bucks,5000,CNY,property tax,anchor,2026-08-31,2026-08-31
tax-en-003,en,tax,税费支出,Taxes,expense,Hong Kong salaries tax deducted 3000 HKD,3000,HKD,salaries tax,anchor,2026-08-31,2026-08-31
tax-en-004,en,tax,税费支出,Taxes,expense,value-added tax paid 2000 yuan,2000,CNY,value-added tax,anchor,2026-08-31,2026-08-31
tax-en-005,en,tax,税费支出,Taxes,expense,vehicle purchase tax cost 12000 bucks,12000,CNY,vehicle purchase tax,anchor,2026-08-31,2026-08-31
tax-en-006,en,tax,税费支出,Taxes,expense,this Friday stamp duty paid 500 yuan,500,CNY,stamp duty,weekday:5,2026-09-04,2026-08-31
tax-en-007,en,tax,税费支出,Taxes,expense,property tax paid 1800 HKD,1800,HKD,property tax,anchor,2026-08-31,2026-08-31
tax-en-008,en,tax,税费支出,Taxes,expense,personal income tax special back payment 1200 yuan,1200,CNY,personal income tax back payment,anchor,2026-08-31,2026-08-31
tax-en-009,en,tax,税费支出,Taxes,expense,overseas consumption tax 300 USD,300,USD,overseas consumption tax,anchor,2026-08-31,2026-08-31
tax-en-010,en,tax,税费支出,Taxes,expense,deed tax cost 9000 bucks,9000,CNY,deed tax,anchor,2026-08-31,2026-08-31
tax-en-011,en,tax,税费支出,Taxes,expense,Aug 15 corporate income tax paid 20000 yuan,20000,CNY,corporate income tax,ymd:2026-08-15,2026-08-15,2026-08-31
tax-en-012,en,tax,税费支出,Taxes,expense,vehicle and vessel tax 360 bucks per year,360,CNY,vehicle and vessel tax,anchor,2026-08-31,2026-08-31
tax-en-013,en,tax,税费支出,Taxes,expense,Hong Kong profits tax 15000 HKD,15000,HKD,profits tax,anchor,2026-08-31,2026-08-31
tax-en-014,en,tax,税费支出,Taxes,expense,urban maintenance and construction tax 200 yuan,200,CNY,urban maintenance tax,anchor,2026-08-31,2026-08-31
tax-en-015,en,tax,税费支出,Taxes,expense,education surcharge 100 bucks,100,CNY,education surcharge,anchor,2026-08-31,2026-08-31
tax-en-016,en,tax,税费支出,Taxes,expense,land value-added tax 50000 yuan,50000,CNY,land value-added tax,anchor,2026-08-31,2026-08-31
tax-en-017,en,tax,税费支出,Taxes,expense,Hong Kong rates 5000 HKD per year,5000,HKD,rates,anchor,2026-08-31,2026-08-31
tax-en-018,en,tax,税费支出,Taxes,expense,personal business income tax 3000 yuan,3000,CNY,business income tax,anchor,2026-08-31,2026-08-31
tax-en-019,en,tax,税费支出,Taxes,expense,consumption tax 1500 bucks,1500,CNY,consumption tax,anchor,2026-08-31,2026-08-31
tax-en-020,en,tax,税费支出,Taxes,expense,farmland occupation tax 8000 yuan,8000,CNY,farmland occupation tax,anchor,2026-08-31,2026-08-31
tax-en-021,en,tax,税费支出,Taxes,expense,today and tomorrow Hong Kong stamp duty 2000 HKD each,2000,HKD,Hong Kong stamp duty,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
tax-en-022,en,tax,税费支出,Taxes,expense,resource tax 500 yuan,500,CNY,resource tax,anchor,2026-08-31,2026-08-31
tax-en-023,en,tax,税费支出,Taxes,expense,property tax back payment 2000 bucks,2000,CNY,property tax back payment,anchor,2026-08-31,2026-08-31
tax-en-024,en,tax,税费支出,Taxes,expense,urban land use tax 1000 yuan,1000,CNY,land use tax,anchor,2026-08-31,2026-08-31
tax-en-025,en,tax,税费支出,Taxes,expense,Hong Kong betting duty 1000 HKD,1000,HKD,betting duty,anchor,2026-08-31,2026-08-31
tax-en-026,en,tax,税费支出,Taxes,expense,customs duty 3000 yuan,3000,CNY,customs duty,anchor,2026-08-31,2026-08-31
tax-en-027,en,tax,税费支出,Taxes,expense,vehicle purchase tax after half-rate 6000 bucks,6000,CNY,half-rate purchase tax,anchor,2026-08-31,2026-08-31
tax-en-028,en,tax,税费支出,Taxes,expense,first-home deed tax 1.5% total 9000 yuan,9000,CNY,first-home deed tax,anchor,2026-08-31,2026-08-31
tax-en-029,en,tax,税费支出,Taxes,expense,Hong Kong personal assessment tax 4000 HKD,4000,HKD,personal assessment tax,anchor,2026-08-31,2026-08-31
tax-en-030,en,tax,税费支出,Taxes,expense,personal income tax refund received 1200 yuan,1200,CNY,personal income tax refund,anchor,2026-08-31,2026-08-31
tax-en-031,en,tax,税费支出,Taxes,expense,VAT surcharge 300 bucks,300,CNY,VAT surcharge,anchor,2026-08-31,2026-08-31
tax-en-032,en,tax,税费支出,Taxes,expense,corporate income tax annual settlement back payment 5000 yuan,5000,CNY,annual settlement,anchor,2026-08-31,2026-08-31
tax-en-033,en,tax,税费支出,Taxes,expense,Hong Kong property tax 500 HKD monthly,500,HKD,property tax,anchor,2026-08-31,2026-08-31
tax-en-034,en,tax,税费支出,Taxes,expense,stamp duty per document 5 yuan,5,CNY,stamp per document,anchor,2026-08-31,2026-08-31
tax-en-035,en,tax,税费支出,Taxes,expense,vehicle and vessel tax agency payment 360 bucks,360,CNY,vehicle and vessel tax,anchor,2026-08-31,2026-08-31
tax-en-036,en,tax,税费支出,Taxes,expense,land grant fee 100000 yuan,100000,CNY,land grant fee,anchor,2026-08-31,2026-08-31
tax-en-037,en,tax,税费支出,Taxes,expense,Hong Kong import-export duty 8000 HKD,8000,HKD,import-export duty,anchor,2026-08-31,2026-08-31
tax-en-038,en,tax,税费支出,Taxes,expense,personal income tax threshold 5000 yuan,5000,CNY,tax threshold,anchor,2026-08-31,2026-08-31
tax-en-039,en,tax,税费支出,Taxes,expense,urban maintenance tax 7% total 140 yuan,140,CNY,urban maintenance tax,anchor,2026-08-31,2026-08-31
tax-en-040,en,tax,税费支出,Taxes,expense,education surcharge 3% total 60 bucks,60,CNY,education surcharge,anchor,2026-08-31,2026-08-31
tax-en-041,en,tax,税费支出,Taxes,expense,Hong Kong salaries tax allowance 132000 HKD,132000,HKD,tax allowance,anchor,2026-08-31,2026-08-31
tax-en-042,en,tax,税费支出,Taxes,expense,small taxpayer VAT back payment 800 yuan,800,CNY,value-added tax,anchor,2026-08-31,2026-08-31
tax-en-043,en,tax,税费支出,Taxes,expense,vehicle purchase tax rate 10%,10,CNY,purchase tax rate,anchor,2026-08-31,2026-08-31
tax-en-044,en,tax,税费支出,Taxes,expense,second-home deed tax 3% total 18000 yuan,18000,CNY,second-home deed tax,anchor,2026-08-31,2026-08-31
tax-en-045,en,tax,税费支出,Taxes,expense,Hong Kong profits tax rate 16.5%,16.5,HKD,profits tax rate,anchor,2026-08-31,2026-08-31
tax-en-046,en,tax,税费支出,Taxes,expense,personal service income tax 20%,20,CNY,service income tax,anchor,2026-08-31,2026-08-31
tax-en-047,en,tax,税费支出,Taxes,expense,property tax rental basis 12%,12,CNY,rental basis tax,anchor,2026-08-31,2026-08-31
tax-en-048,en,tax,税费支出,Taxes,expense,Hong Kong rates collection rate 5%,5,HKD,rates collection rate,anchor,2026-08-31,2026-08-31
tax-en-049,en,tax,税费支出,Taxes,expense,VAT special invoice deduction 1000 yuan,1000,CNY,invoice deduction,anchor,2026-08-31,2026-08-31
tax-en-050,en,tax,税费支出,Taxes,expense,Hong Kong rates back payment 3000 HKD,3000,HKD,rates,anchor,2026-08-31,2026-08-31
salary-en-001,en,salary,工资收入,Salary,income,yesterday this month's salary paid 15000 HKD,15000,HKD,monthly salary,rel:-1,2026-08-30,2026-08-31
salary-en-002,en,salary,工资收入,Salary,income,company payroll received 8000 bucks,8000,CNY,monthly salary,anchor,2026-08-31,2026-08-31
salary-en-003,en,salary,工资收入,Salary,income,last month after-tax salary received 12000 yuan,12000,CNY,after-tax salary,anchor,2026-08-31,2026-08-31
salary-en-004,en,salary,工资收入,Salary,income,base pay plus commission total 25000 bucks,25000,CNY,base pay and commission,anchor,2026-08-31,2026-08-31
salary-en-005,en,salary,工资收入,Salary,income,probation salary paid 6000 yuan,6000,CNY,probation salary,anchor,2026-08-31,2026-08-31
salary-en-006,en,salary,工资收入,Salary,income,this Thursday Hong Kong monthly salary received 20000 HKD,20000,HKD,Hong Kong monthly salary,weekday:4,2026-09-03,2026-08-31
salary-en-007,en,salary,工资收入,Salary,income,year-end bonus paid 30000 yuan,30000,CNY,year-end bonus,anchor,2026-08-31,2026-08-31
salary-en-008,en,salary,工资收入,Salary,income,overtime pay paid 800 bucks,800,CNY,overtime pay,anchor,2026-08-31,2026-08-31
salary-en-009,en,salary,工资收入,Salary,income,overseas monthly salary received 4000 USD,4000,USD,overseas monthly salary,anchor,2026-08-31,2026-08-31
salary-en-010,en,salary,工资收入,Salary,income,performance bonus paid 5000 bucks,5000,CNY,performance bonus,anchor,2026-08-31,2026-08-31
salary-en-011,en,salary,工资收入,Salary,income,Aug 10 basic salary 5000 yuan,5000,CNY,basic salary,ymd:2026-08-10,2026-08-10,2026-08-31
salary-en-012,en,salary,工资收入,Salary,income,position allowance 2000 bucks,2000,CNY,position allowance,anchor,2026-08-31,2026-08-31
salary-en-013,en,salary,工资收入,Salary,income,Hong Kong base salary 18000 HKD,18000,HKD,Hong Kong base salary,anchor,2026-08-31,2026-08-31
salary-en-014,en,salary,工资收入,Salary,income,perfect attendance bonus 500 yuan,500,CNY,perfect attendance bonus,anchor,2026-08-31,2026-08-31
salary-en-015,en,salary,工资收入,Salary,income,transport allowance 300 bucks,300,CNY,transport allowance,anchor,2026-08-31,2026-08-31
salary-en-016,en,salary,工资收入,Salary,income,meal allowance 400 yuan monthly,400,CNY,meal allowance,anchor,2026-08-31,2026-08-31
salary-en-017,en,salary,工资收入,Salary,income,Aug 29 Hong Kong housing allowance 5000 HKD,5000,HKD,housing allowance,ymd:2026-08-29,2026-08-29,2026-08-31
salary-en-018,en,salary,工资收入,Salary,income,seniority pay 200 yuan,200,CNY,seniority pay,anchor,2026-08-31,2026-08-31
salary-en-019,en,salary,工资收入,Salary,income,quarterly bonus 10000 bucks,10000,CNY,quarterly bonus,anchor,2026-08-31,2026-08-31
salary-en-020,en,salary,工资收入,Salary,income,project bonus 8000 yuan,8000,CNY,project bonus,anchor,2026-08-31,2026-08-31
salary-en-021,en,salary,工资收入,Salary,income,today and tomorrow Hong Kong double pay received 18000 HKD each,18000,HKD,double pay,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
salary-en-022,en,salary,工资收入,Salary,income,night shift allowance 500 yuan,500,CNY,night shift allowance,anchor,2026-08-31,2026-08-31
salary-en-023,en,salary,工资收入,Salary,income,high-temperature allowance 300 bucks,300,CNY,high-temperature allowance,anchor,2026-08-31,2026-08-31
salary-en-024,en,salary,工资收入,Salary,income,commission bonus 15000 yuan,15000,CNY,commission,anchor,2026-08-31,2026-08-31
salary-en-025,en,salary,工资收入,Salary,income,Hong Kong commission income 10000 HKD,10000,HKD,commission,anchor,2026-08-31,2026-08-31
salary-en-026,en,salary,工资收入,Salary,income,thirteenth-month pay paid 8000 yuan,8000,CNY,thirteenth-month pay,anchor,2026-08-31,2026-08-31
salary-en-027,en,salary,工资收入,Salary,income,year-end dividend paid 50000 bucks,50000,CNY,year-end dividend,anchor,2026-08-31,2026-08-31
salary-en-028,en,salary,工资收入,Salary,income,basic salary plus performance total 12000 yuan,12000,CNY,salary and performance,anchor,2026-08-31,2026-08-31
salary-en-029,en,salary,工资收入,Salary,income,Hong Kong overtime allowance 2000 HKD,2000,HKD,overtime allowance,anchor,2026-08-31,2026-08-31
salary-en-030,en,salary,工资收入,Salary,income,housing allowance 1000 yuan,1000,CNY,housing allowance,anchor,2026-08-31,2026-08-31
salary-en-031,en,salary,工资收入,Salary,income,last week daily phone allowance 100 bucks,100,CNY,phone allowance,week:-1,2026-08-24|2026-08-25|2026-08-26|2026-08-27|2026-08-28|2026-08-29|2026-08-30,2026-08-31
salary-en-032,en,salary,工资收入,Salary,income,this week daily travel allowance 200 yuan,200,CNY,travel allowance,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06,2026-08-31
salary-en-033,en,salary,工资收入,Salary,income,Hong Kong meal allowance 1500 HKD,1500,HKD,meal allowance,anchor,2026-08-31,2026-08-31
salary-en-034,en,salary,工资收入,Salary,income,skill allowance 500 yuan,500,CNY,skill allowance,anchor,2026-08-31,2026-08-31
salary-en-035,en,salary,工资收入,Salary,income,management allowance 2000 bucks,2000,CNY,management allowance,anchor,2026-08-31,2026-08-31
salary-en-036,en,salary,工资收入,Salary,income,sales commission 20000 yuan,20000,CNY,sales commission,anchor,2026-08-31,2026-08-31
salary-en-037,en,salary,工资收入,Salary,income,Hong Kong bonus 10000 HKD,10000,HKD,bonus,anchor,2026-08-31,2026-08-31
salary-en-038,en,salary,工资收入,Salary,income,monthly outstanding employee award 500 yuan,500,CNY,outstanding employee award,anchor,2026-08-31,2026-08-31
salary-en-039,en,salary,工资收入,Salary,income,semi-annual bonus 15000 bucks,15000,CNY,semi-annual bonus,anchor,2026-08-31,2026-08-31
salary-en-040,en,salary,工资收入,Salary,income,non-compete compensation 3000 yuan,3000,CNY,non-compete compensation,anchor,2026-08-31,2026-08-31
salary-en-041,en,salary,工资收入,Salary,income,Hong Kong long service payment 20000 HKD,20000,HKD,long service payment,anchor,2026-08-31,2026-08-31
salary-en-042,en,salary,工资收入,Salary,income,maternity leave salary 8000 yuan,8000,CNY,maternity leave salary,anchor,2026-08-31,2026-08-31
salary-en-043,en,salary,工资收入,Salary,income,sick leave salary 4000 bucks,4000,CNY,sick leave salary,anchor,2026-08-31,2026-08-31
salary-en-044,en,salary,工资收入,Salary,income,annual leave salary 2000 yuan,2000,CNY,annual leave salary,anchor,2026-08-31,2026-08-31
salary-en-045,en,salary,工资收入,Salary,income,Hong Kong severance pay 50000 HKD,50000,HKD,severance pay,anchor,2026-08-31,2026-08-31
salary-en-046,en,salary,工资收入,Salary,income,regularized salary 8000 yuan,8000,CNY,regularized salary,anchor,2026-08-31,2026-08-31
salary-en-047,en,salary,工资收入,Salary,income,after raise monthly pay 10000 bucks,10000,CNY,after raise,anchor,2026-08-31,2026-08-31
salary-en-048,en,salary,工资收入,Salary,income,payday salary received 12000 yuan,12000,CNY,payday,anchor,2026-08-31,2026-08-31
salary-en-049,en,salary,工资收入,Salary,income,Hong Kong after-tax monthly salary 18000 HKD,18000,HKD,after-tax monthly salary,anchor,2026-08-31,2026-08-31
salary-en-050,en,salary,工资收入,Salary,income,Hong Kong performance bonus received 15000 HKD,15000,HKD,performance bonus,anchor,2026-08-31,2026-08-31
side_income-en-001,en,side_income,副业收入,Side Income,income,yesterday part-time work earned 2000 bucks,2000,CNY,part-time work,rel:-1,2026-08-30,2026-08-31
side_income-en-002,en,side_income,副业收入,Side Income,income,freelance gig payment received 3000 HKD,3000,HKD,freelance gig,anchor,2026-08-31,2026-08-31
side_income-en-003,en,side_income,副业收入,Side Income,income,self-media earnings received 500 USD,500,USD,self-media,anchor,2026-08-31,2026-08-31
side_income-en-004,en,side_income,副业收入,Side Income,income,Xianyu sold stuff earned 800 yuan,800,CNY,Xianyu,anchor,2026-08-31,2026-08-31
side_income-en-005,en,side_income,副业收入,Side Income,income,designated driver income 1500 bucks,1500,CNY,designated driver,anchor,2026-08-31,2026-08-31
side_income-en-006,en,side_income,副业收入,Side Income,income,this Saturday design gig earned 4500 yuan,4500,CNY,design gig,weekday:6,2026-09-05,2026-08-31
side_income-en-007,en,side_income,副业收入,Side Income,income,shopping agent profit 2500 HKD,2500,HKD,shopping agent,anchor,2026-08-31,2026-08-31
side_income-en-008,en,side_income,副业收入,Side Income,income,investment interest received 300 yuan,300,CNY,investment interest,anchor,2026-08-31,2026-08-31
side_income-en-009,en,side_income,副业收入,Side Income,income,overseas freelance earned 1200 USD,1200,USD,overseas freelance,anchor,2026-08-31,2026-08-31
side_income-en-010,en,side_income,副业收入,Side Income,income,errand running earned 600 bucks,600,CNY,errand running,anchor,2026-08-31,2026-08-31
side_income-en-011,en,side_income,副业收入,Side Income,income,Aug 24 stall sales earned 1000 yuan,1000,CNY,stall sales,ymd:2026-08-24,2026-08-24,2026-08-31
side_income-en-012,en,side_income,副业收入,Side Income,income,writing fee 800 bucks,800,CNY,writing fee,anchor,2026-08-31,2026-08-31
side_income-en-013,en,side_income,副业收入,Side Income,income,Hong Kong tutoring monthly income 5000 HKD,5000,HKD,tutoring,anchor,2026-08-31,2026-08-31
side_income-en-014,en,side_income,副业收入,Side Income,income,ride-hailing driver income 3000 yuan,3000,CNY,ride-hailing,anchor,2026-08-31,2026-08-31
side_income-en-015,en,side_income,副业收入,Side Income,income,translation part-time earned 2000 bucks,2000,CNY,translation,anchor,2026-08-31,2026-08-31
side_income-en-016,en,side_income,副业收入,Side Income,income,short-video affiliate commission 1500 yuan,1500,CNY,affiliate commission,anchor,2026-08-31,2026-08-31
side_income-en-017,en,side_income,副业收入,Side Income,income,Hong Kong stock trading profit 10000 HKD,10000,HKD,stock trading,anchor,2026-08-31,2026-08-31
side_income-en-018,en,side_income,副业收入,Side Income,income,today and tomorrow survey tasks earned 50 yuan each,50,CNY,survey,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
side_income-en-019,en,side_income,副业收入,Side Income,income,voice-over part-time 800 bucks,800,CNY,voice-over,anchor,2026-08-31,2026-08-31
side_income-en-020,en,side_income,副业收入,Side Income,income,photo shoot earned 1200 yuan,1200,CNY,photo shoot,anchor,2026-08-31,2026-08-31
side_income-en-021,en,side_income,副业收入,Side Income,income,Hong Kong freelance earned 8000 HKD,8000,HKD,freelance,anchor,2026-08-31,2026-08-31
side_income-en-022,en,side_income,副业收入,Side Income,income,food delivery rider income 2500 yuan,2500,CNY,food delivery rider,anchor,2026-08-31,2026-08-31
side_income-en-023,en,side_income,副业收入,Side Income,income,game boosting earned 600 bucks,600,CNY,game boosting,anchor,2026-08-31,2026-08-31
side_income-en-024,en,side_income,副业收入,Side Income,income,WeChat official account ad income 2000 yuan,2000,CNY,WeChat official account,anchor,2026-08-31,2026-08-31
side_income-en-025,en,side_income,副业收入,Side Income,income,Hong Kong tutoring monthly income 6000 HKD,6000,HKD,tutoring,anchor,2026-08-31,2026-08-31
side_income-en-026,en,side_income,副业收入,Side Income,income,resale profit 300 yuan,300,CNY,resale,anchor,2026-08-31,2026-08-31
side_income-en-027,en,side_income,副业收入,Side Income,income,PPT gig 500 bucks,500,CNY,PPT gig,anchor,2026-08-31,2026-08-31
side_income-en-028,en,side_income,副业收入,Side Income,income,live stream tips income 1000 yuan,1000,CNY,live stream tips,anchor,2026-08-31,2026-08-31
side_income-en-029,en,side_income,副业收入,Side Income,income,this week daily Hong Kong casual work 800 HKD,800,HKD,casual work,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06,2026-08-31
side_income-en-030,en,side_income,副业收入,Side Income,income,deal hunting earned 100 yuan,100,CNY,deal hunting,anchor,2026-08-31,2026-08-31
side_income-en-031,en,side_income,副业收入,Side Income,income,mini program dev gig 10000 bucks,10000,CNY,mini program dev,anchor,2026-08-31,2026-08-31
side_income-en-032,en,side_income,副业收入,Side Income,income,illustration commission earned 2000 yuan,2000,CNY,illustration commission,anchor,2026-08-31,2026-08-31
side_income-en-033,en,side_income,副业收入,Side Income,income,Hong Kong hourly work monthly income 4000 HKD,4000,HKD,hourly work,anchor,2026-08-31,2026-08-31
side_income-en-034,en,side_income,副业收入,Side Income,income,rental income 3000 yuan,3000,CNY,rental income,anchor,2026-08-31,2026-08-31
side_income-en-035,en,side_income,副业收入,Side Income,income,new bond lottery profit 200 bucks,200,CNY,new bond lottery,anchor,2026-08-31,2026-08-31
side_income-en-036,en,side_income,副业收入,Side Income,income,fund dividend 500 yuan,500,CNY,fund dividend,anchor,2026-08-31,2026-08-31
side_income-en-037,en,side_income,副业收入,Side Income,income,Hong Kong rental income 10000 HKD,10000,HKD,rental income,anchor,2026-08-31,2026-08-31
side_income-en-038,en,side_income,副业收入,Side Income,income,last week daily task earnings 80 yuan,80,CNY,task earnings,week:-1,2026-08-24|2026-08-25|2026-08-26|2026-08-27|2026-08-28|2026-08-29|2026-08-30,2026-08-31
side_income-en-039,en,side_income,副业收入,Side Income,income,bookkeeping service 1000 bucks monthly,1000,CNY,bookkeeping service,anchor,2026-08-31,2026-08-31
side_income-en-040,en,side_income,副业收入,Side Income,income,video editing gig 3000 yuan,3000,CNY,video editing,anchor,2026-08-31,2026-08-31
side_income-en-041,en,side_income,副业收入,Side Income,income,Hong Kong beauty part-time monthly income 5000 HKD,5000,HKD,beauty part-time,anchor,2026-08-31,2026-08-31
side_income-en-042,en,side_income,副业收入,Side Income,income,like-and-follow tasks earned 30 yuan,30,CNY,like-and-follow tasks,anchor,2026-08-31,2026-08-31
side_income-en-043,en,side_income,副业收入,Side Income,income,tarot reading earned 500 bucks,500,CNY,tarot reading,anchor,2026-08-31,2026-08-31
side_income-en-044,en,side_income,副业收入,Side Income,income,homestay operating income 8000 yuan,8000,CNY,homestay,anchor,2026-08-31,2026-08-31
side_income-en-045,en,side_income,副业收入,Side Income,income,Hong Kong parking spot rental 2000 HKD monthly,2000,HKD,parking spot rental,anchor,2026-08-31,2026-08-31
side_income-en-046,en,side_income,副业收入,Side Income,income,product trial earned 100 yuan,100,CNY,product trial,anchor,2026-08-31,2026-08-31
side_income-en-047,en,side_income,副业收入,Side Income,income,programming side gig earned 5000 bucks,5000,CNY,programming side gig,anchor,2026-08-31,2026-08-31
side_income-en-048,en,side_income,副业收入,Side Income,income,self-media ad revenue share 1500 yuan,1500,CNY,ad revenue share,anchor,2026-08-31,2026-08-31
side_income-en-049,en,side_income,副业收入,Side Income,income,Hong Kong ride-hailing monthly income 15000 HKD,15000,HKD,ride-hailing,anchor,2026-08-31,2026-08-31
side_income-en-050,en,side_income,副业收入,Side Income,income,Hong Kong translation part-time monthly income 3000 HKD,3000,HKD,translation part-time,anchor,2026-08-31,2026-08-31
refund_shopping-en-001,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Taobao return refund credited 128 yuan,-128,CNY,Taobao return,anchor,2026-08-31,2026-08-31
refund_shopping-en-002,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,JD self-operated refund got back 89,-89,CNY,JD refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-003,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Pinduoduo bargain order refund 36.5 yuan,-36.5,CNY,Pinduoduo refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-004,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Meituan takeout cancelled order refund 22 yuan,-22,CNY,Takeout refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-005,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Ele.me late delivery compensation refund 15,-15,CNY,Delivery comp,anchor,2026-08-31,2026-08-31
refund_shopping-en-006,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Freshippo out-of-stock refund 45 yuan,-45,CNY,Freshippo refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-007,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Tmall supermarket bundle refund 12.8 yuan,-12.8,CNY,Tmall refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-008,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Douyin shop return refund 199 yuan,-199,CNY,Douyin return,anchor,2026-08-31,2026-08-31
refund_shopping-en-009,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Xianyu buyer cancelled deal returned 50,-50,CNY,Xianyu return,anchor,2026-08-31,2026-08-31
refund_shopping-en-010,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Sam's Club online price difference refund 68 yuan,-68,CNY,Sam's price adj,anchor,2026-08-31,2026-08-31
refund_shopping-en-011,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Uniqlo store return refund 299 HKD,-299,HKD,Uniqlo return,anchor,2026-08-31,2026-08-31
refund_shopping-en-012,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Zara online return credited 180 HK dollars,-180,HKD,Zara return,anchor,2026-08-31,2026-08-31
refund_shopping-en-013,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Watsons wrong shade refund 88,-88,HKD,Watsons refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-014,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,PARKnSHOP return refund 56 yuan,-56,CNY,PARKnSHOP return,anchor,2026-08-31,2026-08-31
refund_shopping-en-015,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,CR Vanguard receipt return got back 33,-33,CNY,CR Vanguard return,anchor,2026-08-31,2026-08-31
refund_shopping-en-016,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Costco membership purchase refund 420 yuan,-420,CNY,Costco refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-017,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,IKEA large item return refund 750 yuan,-750,CNY,IKEA return,anchor,2026-08-31,2026-08-31
refund_shopping-en-018,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Poizon failed authentication refund 899,-899,CNY,Poizon refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-019,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Xiaohongshu overpaid price match refund 25 yuan,-25,CNY,XHS refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-020,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Kaola customs clearance failed refund 310 yuan,-310,CNY,Kaola refund,anchor,2026-08-31,2026-08-31
refund_shopping-en-021,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Yesterday Taobao wrong size clothes refund 158 yuan,-158,CNY,Size refund,rel:-1,2026-08-30,2026-08-31
refund_shopping-en-022,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Day before yesterday JD appliance install cancel refund 1200,-1200,CNY,Appliance refund,rel:-1,2026-08-30,2026-08-31
refund_shopping-en-023,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,Today Dingdong groceries short weight refund 3.5 yuan,-3.5,CNY,Weight refund,rel:0,2026-08-31,2026-08-31
refund_shopping-en-024,en,refund_shopping,购物退款,Shopping Refunds,negative_expense,This morning Pupu bad fruit refund 18,-18,CNY,Bad fruit refund,rel:0,2026-08-31,2026-08-31
